ID;TWITTER;TWEETS;CURTIDAS;DATA_CRIADO;SEGUINDO;SEGUIDORES;STATUS_CONTA;CHANCE_SPAM
1521800438818873344;@joyoekaki;2740;11562;03-4-2022;177;6946;active;Normal
1521886662799892483;@titanborngame;1611;2132;03-4-2022;469;40824;active;Normal
1522010521805127680;@eleventhdqctor;14481;12530;04-5-2022;1092;1204;active;Normal
1522061798;@kayleeolivastv;18281;17938;03-16-2013;492;4241;active;Normal
1522299629152485377;@KOT_Duke;82986;75830;02-5-2022;3154;38811;active;Problematic
1522329816200060929;@zielony_kvas;11063;89184;03-5-2022;1105;184;active;Normal
1522862988377612288;@lebon_irenge;541;13077;05-7-2022;1281;1313;active;Problematic
1524117715048349698 ;@imcashfreezo ;3501;17696;05-10-2022 ;1420;1751;active ;Problematic 
1524414074888638464;@nubcoin;17;1044;03-11-2022;74;44915;active;Normal
1524440200444878848;@KingLirIsrael;32726;116078;03-11-2022;434;1951;active;Normal
1524772120147873792;@rumanislam07;6153;13204;04-12-2022;1873;1334;active;Problematic
1525213543842205696;@ReenetKe;39089;82860;09-13-2022;8851;12046;active;Problematic
1525402387812589568;@Danielt57220052;536;695;03-14-2022;1148;596;active;Problematic
1525783073631133696;@PeterRa58783464;8668;30139;03-15-2022;42;484;active;Normal
1526015828562530305;@Ardoxus;78;336;04-16-2022;53;31079;active;Normal
1526120477399212032;@XIACATE;583;507;06-16-2022;23;1;active;Problematic
1526418619353255941;@BecauseBitcoin;15511;8104;04-17-2022;214;20428;active;Normal
1526636251020918784;@KeithBridge18;639;4;04-17-2022;6;1;active;Problematic
1526869417472274433;@JossetHelene;15991;40894;04-18-2022;2902;1927;active;Normal
1526981129013690368;@KarstenTNielsen;16197;25158;03-18-2022;365;312;active;Normal
1527882641856266240;@bobbyjones89999;846;0;04-21-2022;0;6;active;Problematic
1528123707146870786;@0xJok9r;7848;18978;03-21-2022;748;25125;active;Normal
1528458333593665537;@__lavishX;2378;884;10-22-2022;616;2501;active;Problematic
1528948796511596545;@MunniYadav30;431;5025;05-24-2022;12678;12357;active;Problematic
1529024335083712512;@BrendaBogenrief;5568;22;06-24-2022;14;4;active;Problematic
1529301709981421568;@Ron21099237;118;47;03-25-2022;15;2;active;Problematic
1529874392657694730;@ColoradoD77;656;1898;04-26-2022;87;8;active;Problematic
1530177587225296896;@sojuuxv;18979;11342;08-27-2022;277;93753;active;Problematic
1530855143452708864;@AlyssaJoseph72;217;644;05-29-2022;2772;1766;active;Problematic
1530995770580664323;@BigRhodes10;22433;24574;02-29-2022;9419;12058;active;Problematic
1531057468012363781;@barbiero_hazz;3729;45464;03-29-2022;1954;1585;active;Normal
1531858830 ;@n4391 ;25998;34806;06-19-2013 ;226;23190;active ;Normal 
1532058378222059520;@casper_boas;13278;120763;04-1-2022;879;1334;active;Normal
1533189188782329857;@Oye_shyikho;49525;52717;04-4-2022;5230;6540;active;Normal
1533430786065588225;@ReginaSchaffer6;2996;9548;04-5-2022;176;36;active;Problematic
1535038129794449409;@GregDane3;1625;3;04-9-2022;20;4;active;Problematic
1535394963780997120;@Debra725NY;7351;4310;05-10-2022;114;83;active;Problematic
1535401087624265729;@Christy_Jibo;49293;81331;10-10-2022;8262;9403;active;Problematic
1535520786684977154;@Euunul;8217;533;04-11-2022;153;140;active;Normal
1535888193153040386;@EVlaica;383;22;05-12-2022;117;56;active;Problematic
1535999410513100807;@promotion786;9587;8065;03-12-2022;1746;2070;active;Normal
1537000878942691329;@praise9632;5119;3808;01-15-2022;103;1147;active;Problematic
1537338690346831872;@magwaz3;24071;27173;05-16-2022;4645;17002;active;Problematic
1537411342730133505;@Jackiem14909894;205;35;04-16-2022;34;2;active;Problematic
1537715857304043524;@gundem7x24;15551;3;03-17-2022;28;111644;active;Normal
1538000988488884225;@JSmart121;260;324;05-18-2022;93;161;active;Problematic
1538493785352839169;@NasimHu94628392;1166;1285;05-19-2022;1404;1305;active;Problematic
1538816574;@JanHoby;13975;31938;03-22-2013;2166;2802;active;Normal
1539059260231139328;@carazyflwrs;2635;953;05-21-2022;4281;7692;active;Problematic
1539099925417447425;@gudiwil;34218;86012;04-21-2022;4866;4604;active;Normal
1539350025049976832;@iamskamal_;18715;10353;09-21-2022;2038;3164;active;Problematic
1540059768840126464;@malleelisabeth1;1932;7652;04-23-2022;4942;1577;active;Normal
1540347088009052160;@oysterecosystem;1355;1848;04-24-2022;2123;4110;active;Normal
1540524097184186369;@AmandaHergenro1;106;1;06-25-2022;0;0;active;Problematic
1540608903251218436;@cogsanity;3765;15113;04-25-2022;397;1253;active;Normal
1540627947530461184;@trecar9;468;157;04-25-2022;45;3;active;Problematic
1540778928624881665;@motzpatty;1782;11810;03-25-2022;133;116;active;Problematic
1541540816199598080;@robertallien67;234;2;04-27-2022;15;4;active;Problematic
1541564346148753408;@alexroy40;617;892;03-27-2022;5469;5371;active;Problematic
1542042946161512448;@DWFLabs;3077;3444;04-29-2022;236;72321;active;Normal
1542161288557723648;@waqas_a6;7146;6727;03-29-2022;1683;1822;active;Normal
1542678396827607040;@Xaxaxixi0;57;34;06-1-2022;101;21;active;Problematic
1543796820484055040;@shufflecom;2691;15685;04-4-2022;90;36781;active;Normal
1543881528631074818;@TestlioNetwork;124;7;03-4-2022;19;3370;active;Normal
1543942087531548673;@onlyfangains;6301;7010;08-4-2022;14209;41925;active;Problematic
1544678501516812289;@waterfall_dag;202;152;04-6-2022;246;3827;active;Normal
1545086374851780608;@Xbtee_ice;5232;4722;03-7-2022;485;83887;active;Normal
1545094142610513926;@AgoraDex;1494;6751;03-7-2022;308;74272;active;Normal
1545131935340679168;@aventiolover;23874;21278;03-7-2022;1361;1914;active;Normal
1545380126250115073;@Olubukolasalam;12468;5913;11-8-2022;5001;3344;active;Problematic
1545544321637687297;@CroninJam;1429;5694;03-8-2022;97;63;active;Problematic
1546443912444788737;@timeworx_io;704;279;03-11-2022;25;5639;active;Normal
1546803391828992001;@GoddidIo;655;459;05-12-2022;2575;1923;active;Problematic
1546933163984830468;@mercyma01;826;429;05-12-2022;2654;2014;active;Problematic
1547210269532819457;@bitchja34;784;407;05-13-2022;2705;2054;active;Problematic
1547613621508644868;@sunset2170;313;1034;03-14-2022;99;3;active;Problematic
1547624115091083264;@GhostAmaka;758;413;05-14-2022;2547;1769;active;Problematic
1547659752913510400;@pjskmoots;11003;12276;12-14-2022;503;8056;active;Problematic
1548216158758703105;@victor_tariq;622;328;05-16-2022;2805;2083;active;Problematic
1548283225541574656;@MdAsifMolla20;5975;4991;04-16-2022;3514;2354;active;Problematic
1548481328344997888;@romanos620;900;1240;04-17-2022;149;23;active;Problematic
1548641745264644099;@solbjorgLA;3767;3022;03-17-2022;371;4343;active;Normal
1548759914;@jshollenbeck;2867;12297;04-26-2013;269;80;active;Problematic
1548778829648482304;@Pagal_50;36445;33977;08-17-2022;4643;4581;active;Problematic
1548812795864821760;@CryptoLordGems;349;238;04-17-2022;51;295865;active;Normal
1549214332143431680;@topcryptotrends;122840;3041;04-19-2022;199;157624;active;Normal
1549363066734788610;@GeopoliticsPhD;1489;374;03-19-2022;105;516;active;Normal
1549579476480102400;@Tinakeller68;51;1145;04-20-2022;41;8;active;Problematic
1549676348658143235;@Procreation;41;146;04-20-2022;25;23201;active;Normal
1550099145314156545;@ASTAlavistaSOL;1437;4592;12-21-2022;6918;11474;active;Problematic
1550255019508867073;@KevinPromotes;8470;2087574;05-21-2022;33980;51938;active;Problematic
1550258357314912257;@june_stardust;17307;37095;03-21-2022;1514;1464;active;Normal
1550484615856627713;@nfprompt;1088;1117;04-22-2022;119;261036;active;Normal
1550656096645283842;@Davethebrave161;4198;2550;05-23-2022;941;670;active;Problematic
1551257870682972160;@agbajoseph_;16928;8062;12-24-2022;5452;5432;active;Problematic
1551444219570659329;@CryptoWhaleJoy;804;3334;03-25-2022;22;243211;active;Normal
1551460336406040576;@Crownprince_Com;6699;6724;10-25-2022;280;18646;active;Problematic
1551599227092058112;@DbagWhat;194;1661;04-25-2022;1;5;active;Problematic
1551663878991405060;@ordlords;688;1340;03-25-2022;0;8048;active;Normal
1551749436640227329;@LetsRefreshYou;4914;26170;06-26-2022;382;19855;active;Problematic
1551858097320329216;@wowvegascom;2003;195;04-26-2022;4;8939;active;Normal
1552348048046673921;@Donna54083903;109;367;03-27-2022;23;4;active;Problematic
1552661107659128832;@JarwallL;707;371;05-28-2022;2685;2007;active;Problematic
1552996464883863552;@DrMudassira;94358;58931;03-29-2022;383;14985;active;Normal
1553049336254275584;@Pagla05;38682;36055;08-29-2022;4966;4920;active;Problematic
1553283821151277056;@ChhaganPhalsund;1654;4301;03-30-2022;1674;1225;active;Normal
1553557457099665408;@pooooop_corn;569;1637;03-31-2022;136;9586;active;Normal
1553605871594119170 ;@rhm8txrs5x ;10588;10422;07-31-2022 ;79;130;active ;Problematic 
1554845038999388161;@StreamPromo_;1177;6412;05-3-2022;202;5704;active;Problematic
1554852700143206413;@lobisomempidao;8117;2949;04-3-2022;225;340756;active;Normal
1555172218262458370;@h0rnytherapist;11995;28534;03-4-2022;749;3614;active;Normal
1555958922686697472;@atlasofthebist;4880;5741;03-6-2022;139;11858;active;Normal
1556664580759506944;@0xRememberUs;493;578;10-8-2022;3;7287;active;Problematic
1556767425831608320;@borsaizindeee;18064;40636;03-8-2022;8294;10810;active;Normal
1557031756653629440;@DonovanThibode4;5832;1108;04-9-2022;550;28;active;Problematic
1557117174589841412;@AsadNaeem302;19714;12938;03-9-2022;3976;3759;active;Normal
1557191615868915712;@Maventrading;4804;10255;03-10-2022;280;56056;active;Normal
1557804225706475522;@soar_chain;586;572;04-11-2022;371;23038;active;Normal
1557991538839678976;@AkimotoThn;96789;16257;04-12-2022;2364;17782;active;Normal
1558112785929732098;@MorganLedford9;2761;4964;03-12-2022;563;436;active;Problematic
1558351752541667329;@traitor_salmon;10522;8035;03-13-2022;85;91;active;Normal
1560192117858861056;@RosaEriksen9;915;920;03-18-2022;185;1058;active;Normal
1561138875678052355;@_Dara0;64449;45614;05-20-2022;3957;9370;active;Problematic
1561776507718025217;@Turtles54384200;24481;25873;05-22-2022;1455;728;active;Problematic
1562526277340315649;@magedsudni;1742;1138;03-24-2022;38;121;active;Normal
1563461168362323969;@ArturRehi;4640;201;03-27-2022;79;29187;active;Normal
1563560648084054017;@EricDia20227111;1932;850;03-27-2022;206;22;active;Problematic
156392184;@javierg63;897;113;06-16-2010;92;163;active;Problematic
1564203902555275264;@DRJillGOLDSTEIN;531;168;03-29-2022;106;16;active;Problematic
1564220295057137666;@ClintPicker;394;113;05-29-2022;16;5;active;Problematic
1564267464346697729;@0xshowmaker;2909;8049;04-29-2022;690;42812;active;Normal
1564660865110097921;@0xRoronoaZoro;3007;7863;04-30-2022;406;153314;active;Normal
1565124498545934340;@nigelfranklin_;278288;55514;08-31-2022;16066;15869;active;Problematic
1565165015547658240;@covapologetics;1243;2098;03-1-2022;139;231;active;Normal
1565274141313351681;@legion_svoboda;806;2239;04-1-2022;17;79850;active;Normal
1565743866212409348;@normalishvegan;55848;57324;03-2-2022;1475;1537;active;Normal
1567593378581200896;@Dazelel;10366;8243;04-7-2022;600;939;active;Normal
1567699378139168768;@ThusTheeTruth;591;586;04-8-2022;120;12;active;Problematic
1568711415573417985;@RolloRollon;25061;119697;04-10-2022;841;1206;active;Normal
1569365915929804800;@sharuksak;1341;17581;05-12-2022;1216;1114;active;Problematic
1569377721645514752;@kimberlyjuneaur;14361;1023;04-12-2022;42;50;active;Problematic
1569689070170963968;@GoddessGoddes;1119;17828;06-13-2022;774;9180;active;Problematic
1569719436990611456;@AMOOECHOO;5191;4194;03-13-2022;797;602;active;Normal
1569902352496300033;@Winnie_Bk5;437;238;06-14-2022;84;36;active;Problematic
1570166422072066050;@RyderCash_;3424;5171;04-14-2022;317;115;active;Problematic
1570222310707335168;@Alifa12121;258;151;03-15-2022;1563;1592;active;Problematic
1570385419342155776;@jo8645114;497;1658;04-15-2022;34;3;active;Problematic
1570793068701401088;@FabszekOaikhena;36703;29650;01-16-2022;5405;9100;active;Problematic
1571031519161892868;@bsides230;37;0;04-17-2022;1;0;active;Problematic
1571119039673417729;@thesego2eleven;55678;129824;03-17-2022;4410;6344;active;Normal
1571454022602604546;@slutdarkness;172;12461;04-18-2022;422;670;active;Normal
1572727809562542083;@Shaleena49;730;227;03-21-2022;22;3;active;Problematic
1573182156406288384;@WiseCrypto_;3610;1232;08-23-2022;840;367422;active;Problematic
1573362608606179334;@BillyWi15319066;252;3;04-23-2022;31;8;active;Problematic
1574187857564078084;@Demsarenogood;12946;17702;06-26-2022;3992;3728;active;Problematic
1574203072158568450;@Juanita55965581;103;174;03-26-2022;32;1;active;Problematic
1574340466031616002;@spectacularnft;117;1;05-26-2022;4865;1553;active;Problematic
1574372752244490241;@seinadadecinema;17792;22618;03-26-2022;447;2112;active;Normal
1574557250563227648;@JosephTamone;10558;1548;04-27-2022;2435;780;active;Problematic
1574882889052856335;@Big___________J;4623;6488;09-27-2022;1581;2294;active;Problematic
1575044009382510592;@Eileenroger3;1435;327;05-28-2022;1212;13546;active;Problematic
1575473925357813760;@CayLeVenT999;40771;19411;04-29-2022;502;4118;active;Normal
1575792225271046145;@SzabadonMagyar;11797;30287;03-30-2022;1485;5536;active;Normal
1575890663689682945;@KarlLeech13;252;153;04-30-2022;31;0;active;Problematic
1576675086060371968;@DerekGr66097432;257;1053;04-2-2022;67;51;active;Problematic
1577012315475542030;@darkwingfella;25173;26104;03-3-2022;1635;1815;active;Normal
1578103966554066959;@MikeGan21755549;2725;1841;09-6-2022;21157;21000;active;Problematic
1578309158914465794;@SassyTerminator;423;4668;04-7-2022;55;13;active;Problematic
1578915076395892736;@TheCultOfBrees;6971;30357;03-9-2022;245;635;active;Normal
1579160731689402369;@RickG38766865;172;168;04-9-2022;7;11;active;Problematic
1579398462935891968;@William25771281;257;361;04-10-2022;72;12;active;Problematic
1579574898321678353;@rckncz;154679;844494;10-10-2022;54593;56830;active;Problematic
1579999938603143168;@clrddscotbltr;3172;4796;04-12-2022;110;31;active;Problematic
1580183676163395584;@christi4ndeath;398;1121;03-12-2022;241;119;active;Normal
1580647322853203971;@strictlyrose__;1406;5320;04-13-2022;456;15269;active;Problematic
1581037073284431886;@_LadyBIC;25747;23521;06-14-2022;7603;39069;active;Problematic
1582012218425724930;@taylor_martin07;610;3;05-17-2022;74;290;active;Problematic
1582677530619924488;@ardeshir1387;21641;35575;03-19-2022;2988;2892;active;Normal
1584700046725025793;@mpierce271;958;1556;03-25-2022;1225;514;active;Problematic
1584890780992212992;@Fr333mason;280;0;04-25-2022;0;0;active;Problematic
1585039669946830848;@Preston74580085;162;283;04-25-2022;55;1;active;Problematic
1585429461180243969;@2Bzbnme2;345;794;04-27-2022;36;18;active;Problematic
1585430971536461825;@EdwinCozby;1172;34;04-27-2022;15;8;active;Problematic
1585506757950013440;@CCDelta13;194;267;03-27-2022;56;7;active;Problematic
1585777094;@SiaAsiya;66492;34439;04-11-2013;5671;5388;active;Normal
1585789882424852482;@Blackbutlerhere;264;669;03-28-2022;2019;822;deactivated-suspended;Problematic
1585814706119401478;@NaNaJackie4;22393;8793;03-28-2022;2935;1638;active;Problematic
1585821260730073088;@RealAmberIsMe;2732;2157;03-28-2022;568;558;active;Problematic
1585844677106098177;@landwayne76;532;45;04-28-2022;45;8;active;Problematic
1585945848290185218;@MellySullly;966;1548;04-28-2022;141;64;active;Problematic
1586028707415670784;@dmyerfree;9017;34262;11-28-2022;612;476;active;Problematic
1586033834457440256;@Kenneth_1969_;240;194;04-28-2022;19;2;active;Problematic
1586035316917272576;@MartinG03897366;1861;932;03-28-2022;243;48;active;Problematic
1586050861855174656;@bigtechsucksman;107;120;04-28-2022;35;0;active;Problematic
1586100275856564224;@ScubasteveEdm;3864;1763;04-28-2022;69;89;active;Problematic
1586116594010394629;@KathyButterfi14;304;704;04-28-2022;29;7;active;Problematic
1586133290926366725;@Adam226095891;1249;1769;03-28-2022;176;24;active;Problematic
1586150593239957506;@FrankGD747;172;1074;04-29-2022;42;19;active;Problematic
1586155040401633280;@Cindy87250736;740;4291;04-29-2022;160;12;active;Problematic
1586167493651206144;@Ken95920243;386;595;04-29-2022;5;9;active;Problematic
1586232516779937792;@p_ryelee;24911;12484;06-29-2022;92;163;active;Problematic
1586334725752475652;@Karrmich1;3896;5198;03-29-2022;137;22;active;Problematic
1586363561294663680;@SallyDa13703595;166;2664;03-29-2022;244;9;active;Problematic
1586366866792095746;@Bdizzel4life;9914;20440;03-29-2022;111;94;active;Problematic
1586390639893266432;@mindy_widdowson;1038;3962;03-29-2022;99;48;active;Problematic
1586395860681871360;@Michael25488261;110;49;04-29-2022;60;8;active;Problematic
1586403448865669120;@G310Debbie;18833;6648;02-29-2022;256;352;active;Problematic
1586411803046809601;@Anthony08021960;879;1253;04-29-2022;25;35;active;Problematic
1586427007562383360;@stbdtack;4232;13480;04-29-2022;237;484;active;Problematic
1586484552221982721;@MontieSmith5;34;154;04-29-2022;14;1;active;Problematic
1586512733243064327;@lesak0424;215;8460;04-30-2022;89;50;active;Problematic
1586756704607289345;@Michell66574562;764;4029;03-30-2022;237;33;active;Problematic
1586757669548851200;@GirshMerr;378;270;04-30-2022;26;6;active;Problematic
1586833709793173505;@taynia_swift;44184;33701;03-30-2022;3384;3064;active;Normal
1586883150034116609;@DirtVet;1036;401;03-31-2022;34;13;active;Problematic
1586884154028875776;@DFess1969;56;640;04-31-2022;53;21;active;Problematic
1586957546702524416;@GeragePunccak3;4313;1365;06-31-2022;1391;55;active;Problematic
1586997329982169090;@FestvogEric;782;953;04-31-2022;74;35;active;Problematic
1587054771210534919;@DonnaBarford;43099;245279;10-31-2022;19198;24336;active;Problematic
1587073584081641473;@TimMcDaniel63;325;2030;03-31-2022;32;40;active;Problematic
1587183203030388740;@AgonEnjoyer;6218;23712;03-31-2022;1205;3171;active;Normal
1587201078973845504;@Realbdevries;2294;1922;04-31-2022;108;47;active;Problematic
1587256184238739457;@jncojok1;10782;11410;12-1-2022;14396;15181;active;Problematic
1587405753639469062;@KathyRe82731857;401;415;04-1-2022;30;6;active;Problematic
1587481546545569793;@OriNLite;163;6184;06-1-2022;70;2;active;Problematic
1587608911745515522;@CortGarnier;2685;241;04-2-2022;46;70;active;Problematic
1587810093621551111;@paulwalt2121;467;966;03-2-2022;125;91;active;Problematic
1587837811260006401;@MVCHotRod64;574;97;05-2-2022;54;6;active;Problematic
158808511;@davepl1968;1929;189;03-23-2010;57;30308;active;Normal
1588288962141065222;@JenWoman11;3210;8011;03-3-2022;619;175;active;Problematic
1588348817652404226;@StacieS1972;697;2;03-4-2022;15;1;active;Problematic
1588383305140928512;@1776Eagles;107687;103784;08-4-2022;22161;24151;active;Problematic
1588395545650921473;@solverpup;4826;603;03-4-2022;197;143;active;Normal
1588478261121589248;@TrustaLabs;683;834;03-4-2022;49;699086;active;Normal
1588478925876903939;@AB_evenpar72;550;87;04-4-2022;11;1;active;Problematic
1588599931673026560;@Hoveskela1Sarah;49;2721;03-4-2022;156;14;active;Problematic
1588605224511496193;@DrShabbleflab;1380;922;04-4-2022;185;5;active;Problematic
1588647155627016192;@DonnaSm94710235;3387;1370;03-4-2022;165;64;active;Problematic
1589014677937426433;@CarnismDebunked;2548;2147;03-5-2022;1043;1369;active;Normal
1589424091429208066;@cynusps2002;86;2004;04-7-2022;38;12;active;Problematic
1589592998022717440;@MrREEeee7;352;668;03-7-2022;150;5;active;Problematic
1589683190104743937;@gonzomatt76;92;129;04-7-2022;39;3;active;Problematic
1589750262482149377;@Shelley63268814;57;671;04-7-2022;83;20;active;Problematic
1589803363616669699;@yoyoma300;343;199;03-8-2022;168;3;active;Problematic
1589880259310239745;@callumbush73;29;21;03-8-2022;29;2;active;Problematic
1589950548597424134;@DiamondCnfts;12709;19073;08-8-2022;4709;92934;active;Problematic
1589999763621019651;@Pilgrim_soYAH;1027;624;03-8-2022;9;9;active;Problematic
1590144200812552192;@ArtisticElena;3122;4091;04-9-2022;203;124;active;Problematic
1590833395625385985;@shellystar3459;2072;1307;03-10-2022;49;36;active;Problematic
1591089239533400064;@PsychicOzWizard;6043;1985;03-11-2022;2197;71;active;Problematic
1591476101330501634;@CryptoTigersX;746;763;03-12-2022;0;19610;active;Normal
1591561718433447936;@BarnhartBrawler;884;173;03-12-2022;19;8;active;Problematic
1592154150657298432;@PucaSidhe;3180;20529;04-14-2022;491;85;active;Problematic
1592356871691767808;@saveamerica1101;3250;3410;04-15-2022;23;58;active;Problematic
1592526937838215169;@beotch_puhhleez;9732;31107;04-15-2022;141;193;active;Normal
1592531408316162050;@kimrorie8;3381;7436;04-15-2022;3712;3425;active;Problematic
1592579625615593475;@DeeaAnnGourney;1754;4040;05-15-2022;158;117;active;Problematic
1592820000762613761;@DagnyTaggartpup;1796;2484;03-16-2022;100;4;active;Problematic
1592916309360140289;@minu_coin;770;549;03-16-2022;81;12264;active;Normal
1592953874482085890 ;@SarahkkW31 ;13655;12101;11-16-2022 ;262;649;active ;Problematic 
1593561508490911745;@phareedat_;9873;8353;08-18-2022;6227;6487;active;Problematic
1593667326800531458;@DaneeWitmer;716;46;03-18-2022;17;2;active;Problematic
1593672435294928898;@saullira349;8709;7539;04-18-2022;90;60;active;Problematic
1593779526055567360;@Sierra_Lynx;599;5171;04-19-2022;11;12;active;Problematic
1593910566417887235;@LowelllBert;824;1229;04-19-2022;141;11;active;Problematic
1594066519981424640;@MasonHa73587306;136;229;04-19-2022;83;14;active;Problematic
1594099976707137539;@NoonkesterJoel;3345;54036;08-19-2022;2135;1903;active;Problematic
1594139154916450304;@JonahRHammond;151;134;04-20-2022;91;8;active;Problematic
1594172107197399043;@BrentScales204;4293;8020;04-20-2022;180;75;active;Problematic
1594246703766331392;@carbonellj7;1617;1593;03-20-2022;76;38;active;Problematic
1594257583677865985;@uspolitics123;16670;81350;01-20-2022;98;7343;active;Problematic
1594327060889145345;@Emmalea820;4971;3654;04-20-2022;248;99;active;Problematic
1594331222091698177;@Checkmaak;2231;698;04-20-2022;328;18;active;Problematic
1594333901174046722;@honeykarenk10;285;2779;04-20-2022;50;20;active;Problematic
1594407020009910272;@Lksjackson1;104726;101684;04-20-2022;566;1604;active;Problematic
1594438518046089216;@MammaMia1313;438;191;04-20-2022;102;5;active;Problematic
1594451386745307137;@Susan838995;101;366;04-20-2022;28;13;active;Problematic
1594477051917979649;@HristoA03560616;634;1007;03-20-2022;182;54;active;Problematic
1594604730574987264;@Sharif2730;397;324;05-21-2022;2400;2388;active;Problematic
1594821309904691202;@EricBus26612240;234;4214;04-21-2022;57;103;active;Problematic
1594909023870267392;@DebraSc69769469;11971;47987;01-22-2022;2316;1509;active;Problematic
1595100482862600192;@RobWaddell10;989;34;04-22-2022;49;8;active;Problematic
1595301665808203776;@RancidKooch;72;7;04-23-2022;2;0;active;Problematic
1595772902489706499;@Canadia_Patriot;854;215;03-24-2022;18;4;active;Problematic
1595804004075847682;@felter_jack17;200;12;03-24-2022;42;12;active;Problematic
1595858758940315648;@Christinespyro;512;4171;04-24-2022;773;184;active;Problematic
1596156166396170249;@geraldine_lever;629;145;04-25-2022;5;1;active;Problematic
1596627674025402368 ;@lucidwontmiss ;3441;5476;11-26-2022 ;265;836;active ;Normal 
1596824649727344642;@dino_john12;82;35;04-27-2022;112;4;active;Problematic
1596842469638930434;@Latino__America;27499;65684;05-27-2022;656;3020;active;Problematic
1596952174663270400;@jv69814;239;2153;04-27-2022;58;85;active;Problematic
1597176838559879168;@jephthahmp;38833;45172;01-28-2022;3658;21670;active;Problematic
1597605596869672962;@Sandrabdaycare;51;5587;03-29-2022;79;28;active;Problematic
1597682228930412544;@MightyM52496082;263;360;04-29-2022;94;11;active;Problematic
1597705338249220096;@CojanCristianM1;80;28;04-29-2022;6;0;active;Problematic
1597756128070455296;@DrewBanned;40405;23925;03-30-2022;1171;2518;active;Normal
1597764204450177030;@ScottsBeltra;191;139;04-30-2022;66;5;active;Problematic
1597781477210689536;@HammerTX75;54;351;04-30-2022;60;11;active;Problematic
1597817604864966657;@JohnnyLag33;120;1204;03-30-2022;36;12;active;Problematic
1597916367994458113;@palhico;2609;2596;04-30-2022;182;44;active;Problematic
1598019672506408960;@ethralar;775;226;06-30-2022;493;14;active;Problematic
1598267848551538688;@MARTHA_CAN2;8553;12236;04-1-2022;5313;7683;active;Problematic
1598432694916071426;@JudyDennis1776;755;665;03-1-2022;44;9;active;Problematic
1598512600798609408;@WHoffele;1214;2468;04-2-2022;74;23;active;Problematic
1598737111078707200;@funsizedspud;18179;72914;04-2-2022;6865;9529;active;Problematic
1598805449272434693;@John_R_Wimsey;1183;114;03-2-2022;27;10;active;Problematic
1598821597992947715;@AgnesRy74239481;4014;10842;03-2-2022;2196;799;active;Problematic
1598845422268727296;@TopGoncaloSousa;1787;3322;03-3-2022;255;26340;active;Normal
1598861590538981379;@JanMoor49288341;254;1108;03-3-2022;23;11;active;Problematic
1598971765421928453;@CaterinaHuomni;856;4976;03-3-2022;89;26;active;Problematic
1599073929288716292;@shawn_zaorski;115;24;04-3-2022;41;17;active;Problematic
1599084790506033153;@AmusedThinker;654;2074;03-3-2022;81;42;active;Problematic
1599108520636456963;@RickyGo74201715;623;2873;04-3-2022;458;73;active;Problematic
1599114843990245378;@mistergusano;19981;16515;05-3-2022;883;3770;active;Problematic
1599284613020409856;@Draco_666__;1531;1746;04-4-2022;325;11;active;Problematic
1599330998910472192;@PANZNEXTGEN;74;369;03-4-2022;108;59764;active;Normal
1599363810074165248;@JackobHall;591;1299;03-4-2022;2;4;active;Problematic
1599364568857313280;@UltraMagaKingW1;37647;49195;03-4-2022;864;4057;active;Problematic
1599406345555427329;@Nathyan1997;23470;24896;07-4-2022;24211;24625;active;Problematic
1599448353925988364;@ChrisSt54884953;39;1892;04-4-2022;131;51;active;Problematic
1599836098850689025;@moranvera2019;1923;4809;03-5-2022;421;194;active;Problematic
1599906029990514690;@writ2me1;711;576;04-5-2022;182;50;active;Problematic
1600325191493640193;@mestrepnl;211;745;04-7-2022;83;5;active;Problematic
1600499134808686594;@sukeamoh;2288;1964;10-7-2022;4994;4984;active;Problematic
1600520054596157440;@ClaPelicano;4075;13721;04-7-2022;1497;74656;active;Normal
1600591468552458240;@Jc31944501;1269;1113;03-7-2022;2;5;active;Problematic
1600608808753045519;@Kim100100100;196;545;04-7-2022;535;54;active;Problematic
1600728201268862976;@AndrewW22900060;351;9583;03-8-2022;73;48;active;Problematic
1600844709445910528;@ralphtiktok;1597;5381;03-8-2022;1311;115470;active;Normal
1601173288939552769;@samsha555;16;1;03-9-2022;7;1;active;Problematic
1601342552808083456;@Raymond29628931;323;509;03-9-2022;42;5;active;Problematic
1601345521150574592;@learnframer;11095;14828;03-9-2022;437;23514;active;Normal
1601610991346847746;@Real_Tx_Lawman;223;460;04-10-2022;47;7;active;Problematic
1601627768139272193;@Patrici53498902;157;1;04-10-2022;475;29;active;Problematic
1601636125;@88_yoooty;472;9;03-17-2013;2721;12055;deactivated-suspended;Problematic
1601638409784672258;@nesta_red;2476;7154;04-10-2022;2679;657;active;Problematic
1602268349601398784;@MrBabyWhale;5444;3098;04-12-2022;5452;39814;active;Normal
1602297905414635521;@BKGerdes72;810;1228;04-12-2022;186;35;active;Problematic
1602322458404478981;@BahidkhanBahid2;420;198;04-12-2022;7012;7024;active;Problematic
1602324451957383168;@EJ75389234;1675;496;05-12-2022;44;13;active;Problematic
1602356348087406626;@rbwtn0317;461;929;04-12-2022;43;41;active;Problematic
1602376983647817728;@RA01858;488;205;04-12-2022;14;5;active;Problematic
1602665355805167616;@Andy_Lea777;9539;13510;03-13-2022;1462;1482;active;Normal
